date,target_actual,ID,jobs,sector_information_technology,sector_engineering_technology,sector_management_staff,sector_trade_service,sector_industry_craft,sector_sales_communication,sector_teaching,sector_office_finance,sector_social_health,sector_other,population,high_edu_share,labour_force_share,urban_share,country,GT_DK_0,GT_DK_1,GT_DK_2,GT_DK_3,GT_DK_4,GT_DK_5,GT_DK_6,GT_DK_7,GT_DK_8,GT_DK_9,GT_DK_10,GT_DK_11,GT_DK_12,GT_DK_13,GT_DK_14,GT_DK_15,GT_DK_16,GT_DK_17,GT_DK_18,GT_DK_19,GT_DK_20,GT_DK_21,GT_NO_0,GT_NO_1,GT_NO_2,GT_NO_6,GT_NO_7,GT_NO_8,GT_NO_10,GT_NO_11,GT_SE_0,GT_SE_1,GT_SE_2,GT_SE_5,GT_SE_6,GT_SE_7,GT_SE_8,GT_SE_9,GT_SE_10,GT_SE_11
2018-01-01,10.24,Blekinge,1.696169088507266,0.18890356671070016,0.19154557463672395,0.07661822985468958,0.1598414795244386,0.1704095112285337,0.27608982826948486,0.262879788639366,0.1994715984147953,0.3196829590488772,0.1717305151915456,158453.0,23.136829217496672,67.7,83.35135965389465,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76,44.29,46.08,5.38,14.41,18.09,32.27,11.19,12.6,11.0
2018-04-01,9.36,Blekinge,5.334186939820743,0.48911651728553135,0.2548015364916773,0.22407170294494239,0.4250960307298336,1.2432778489116516,1.0179257362355953,0.5902688860435339,0.5364916773367477,0.5160051216389244,0.5825864276568502,159371.0,23.136829217496672,71.1,83.35135965389465,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.08,41.07,43.34,6.09,14.86,12.97,24.82,15.25,15.35,7.18
2018-07-01,10.58,Blekinge,0.03888213851761847,0.3973268529769138,0.19319562575941676,0.1433778857837181,0.36330498177399756,0.7253948967193196,0.6391251518833536,0.29404617253948967,0.39489671931956255,0.47873633049817743,0.4349939246658567,159371.0,23.37313563948272,74.2,83.35135965389465,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58,39.29,45.73,8.24,7.66,16.38,30.5,10.85,11.81,8.13
2018-10-01,7.05,Blekinge,3.4317343173431736,0.3640836408364084,0.16482164821648215,0.13899138991389914,0.3591635916359164,0.5190651906519065,0.5448954489544896,0.40713407134071344,0.4501845018450185,0.6334563345633456,0.31857318573185733,159371.0,23.37313563948272,74.3,83.35135965389465,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.08,38.57,44.37,6.45,12.61,12.97,32.98,13.9,12.2,7.66
2019-01-01,10.76,Blekinge,0.3128205128205128,0.2269230769230769,0.1346153846153846,0.07307692307692308,0.3935897435897436,0.23589743589743592,0.33333333333333337,0.3935897435897436,0.3038461538461539,0.6692307692307693,0.20769230769230768,159371.0,23.37313563948272,72.6,83.35135965389465,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.23,44.29,49.83,10.39,10.36,18.09,40.78,13.22,12.6,7.66
2019-04-01,7.51,Blekinge,2.40253164556962,0.16835443037974684,0.09240506329113923,0.06455696202531647,0.2949367088607595,0.18860759493670887,0.2569620253164557,0.5227848101265823,0.210126582278481,0.6392405063291139,0.2088607594936709,159684.0,23.37313563948272,73.5,83.35135965389465,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39,37.5,39.59,7.89,8.56,13.65,34.75,14.58,12.2,9.57
2019-07-01,5.69,Blekinge,1.1401752190237797,0.0851063829787234,0.04505632040050063,0.030037546933667083,0.1376720901126408,0.09887359198998749,0.18648310387984982,0.16896120150187735,0.14267834793491865,0.311639549436796,0.08385481852315395,159684.0,23.487011848400588,73.5,83.35135965389465,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.52,36.07,41.98,5.02,14.41,14.68,36.17,16.95,11.42,7.18
2007-01-01,6.55,Dalarna,1.3408594319009475,0.03131828113619812,0.1296431172614713,0.1019664967225055,0.2753095411507649,0.2134013109978151,0.17479970866715228,0.14202476329206123,0.18863801893663518,0.3801893663510562,0.0407865986890022,275755.0,15.986654820402167,69.8,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96,37.5,22.87,16.49,53.6,35.15,29.43,39.32,42.91,29.67
2007-04-01,7.8,Dalarna,1.564774381368268,0.033478893740902474,0.08660844250363901,0.08224163027656477,0.2729257641921397,0.22343522561863172,0.18049490538573507,0.44759825327510916,0.1703056768558952,0.3071324599708879,0.02838427947598253,275711.0,15.986654820402167,69.89999999999999,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.89,26.43,14.33,22.94,0.0,32.08,14.18,27.46,27.17,29.19
2007-07-01,5.58,Dalarna,0.9767282683093771,0.01916495550992471,0.06433949349760437,0.06023271731690623,0.2737850787132101,0.15537303216974674,0.14852840520191649,0.12594113620807668,0.13141683778234084,0.1676933607118412,0.024640657084188913,275711.0,16.336308671035972,73.8,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.21,38.21,26.96,14.34,0.0,26.62,17.02,18.64,24.02,12.92
2007-10-01,4.22,Dalarna,1.1327433628318588,0.04560925799863855,0.1048332198774677,0.07692307692307696,0.21443158611300214,0.16065350578624923,0.19741320626276387,0.16950306330837311,0.15929203539823014,0.20422055820285917,0.034717494894486056,275711.0,16.336308671035972,73.3,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.42,28.21,16.04,11.83,17.12,34.81,11.35,13.9,20.87,27.75
2008-01-01,5.56,Dalarna,1.5137034434293746,0.04216444132115249,0.13914265635980322,0.10822206605762474,0.34645115952213634,0.2129304286718201,0.1848208011243851,0.1426563598032326,0.22839072382290934,0.3309908643710471,0.12508784258608574,275711.0,16.336308671035972,70.9,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.61,31.43,20.14,21.51,16.22,29.01,18.44,26.1,16.54,32.54
2008-04-01,6.53,Dalarna,1.244337680164722,0.03912148249828414,0.08716540837336993,0.07137954701441318,0.20247083047357584,0.13040494166094715,0.1578586135895676,0.3445435827041867,0.14001372683596433,0.2196293754289636,0.08304735758407687,275618.0,16.336308671035972,72.69999999999997,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,33.21,14.33,17.56,16.67,43.69,21.28,22.03,27.17,26.79
2008-07-01,5.7,Dalarna,0.964625850340136,0.04557823129251701,0.07142857142857142,0.08095238095238096,0.15714285714285714,0.1,0.17687074829931973,0.12789115646258503,0.1673469387755102,0.18095238095238095,0.06802721088435373,275618.0,16.722782982243537,73.7,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05,50.0,16.04,0.0,19.37,38.91,24.82,15.59,12.99,12.92
2008-10-01,7.16,Dalarna,0.8651841556636557,0.027797081306462832,0.07018763029881865,0.05628908964558724,0.10354412786657405,0.06254343293954137,0.15218902015288402,0.16122307157748442,0.11535788742182075,0.21473245309242536,0.04864489228630996,275618.0,16.722782982243537,71.60000000000002,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46,41.43,17.41,20.43,0.0,37.2,23.4,26.78,21.65,9.57
2009-01-01,8.12,Dalarna,0.91189111747851,0.027220630372492838,0.04656160458452722,0.05730659025787965,0.13252148997134672,0.05730659025787965,0.17979942693409742,0.08882521489971347,0.14541547277936961,0.27722063037249284,0.10888252148997135,275618.0,16.722782982243537,70.5,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45,66.79,26.62,8.6,42.79,40.27,32.62,23.73,14.57,12.92
2009-04-01,9.75,Dalarna,0.8943206326383896,0.01509705248023005,0.05104241552839684,0.056074766355140186,0.11718188353702372,0.04529115744069015,0.1610352264557872,0.2228612508986341,0.10496046010064701,0.20201294033069736,0.04816678648454349,275867.0,16.722782982243537,70.39999999999998,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49,59.64,24.57,15.41,14.86,47.1,33.33,27.46,19.69,20.1
2009-07-01,8.54,Dalarna,0.6590747330960854,0.012811387900355872,0.02704626334519573,0.03772241992882562,0.12669039145907474,0.040569395017793594,0.16725978647686834,0.0804270462633452,0.06975088967971531,0.1494661921708185,0.03772241992882562,275867.0,17.028495615640868,71.4,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55,53.21,30.03,15.05,0.0,44.37,28.01,20.34,18.9,14.35
2009-10-01,7.85,Dalarna,0.9068454481298518,0.025405786873676783,0.057163020465772756,0.07198306280875089,0.1058574453069866,0.035285815102328866,0.23500352858151025,0.1340860973888497,0.12702893436838392,0.2674664784756528,0.045871559633027525,275867.0,17.028495615640868,71.5,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86,46.79,23.89,12.9,26.13,41.98,26.24,15.25,14.57,22.97
2010-01-01,9.07,Dalarna,1.0625454545454545,0.032,0.06109090909090909,0.06763636363636363,0.12,0.06545454545454546,0.2596363636363636,0.10036363636363636,0.128,0.3265454545454545,0.10545454545454545,275867.0,17.028495615640868,69.60000000000001,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08,60.71,24.57,14.7,12.16,58.7,29.43,29.83,17.72,17.22
2010-04-01,9.84,Dalarna,1.1046086320409656,0.033650329188002925,0.05632772494513533,0.06803218727139722,0.1463057790782736,0.05852231163130944,0.17776152158010242,0.3467446964155084,0.13752743233357717,0.22823701536210678,0.09875640087783467,276454.0,17.028495615640868,69.5,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,58.21,20.48,13.26,0.0,51.88,29.08,27.12,14.96,17.22
2010-07-01,7.91,Dalarna,0.8852691218130312,0.018413597733711047,0.07294617563739376,0.06232294617563739,0.17138810198300283,0.05807365439093484,0.14305949008498584,0.1621813031161473,0.09560906515580737,0.20750708215297448,0.05169971671388102,276454.0,17.444131754288236,71.7,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.74,69.64,24.57,11.47,13.06,35.15,25.18,27.8,24.02,28.23
2010-10-01,7.22,Dalarna,1.0546218487394958,0.0350140056022409,0.08123249299719887,0.08123249299719887,0.11484593837535013,0.08123249299719887,0.17717086834733892,0.24719887955182074,0.1407563025210084,0.2766106442577031,0.06022408963585435,276454.0,17.444131754288236,71.60000000000002,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.77,56.43,22.18,10.04,12.61,36.18,15.6,27.12,14.57,22.97
2011-01-01,9.4,Dalarna,1.3655221745350505,0.059370529327610895,0.10944206008583696,0.11731044349070105,0.22389127324749653,0.10944206008583696,0.2396280400572247,0.17167381974248935,0.21316165951359095,0.3526466380543635,0.13590844062947072,276454.0,17.444131754288236,70.1,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.39,67.5,24.23,5.73,13.51,38.23,25.18,22.71,12.6,20.57
2011-04-01,9.35,Dalarna,0.17473684210526316,0.04350877192982456,0.1087719298245614,0.10456140350877192,0.2168421052631579,0.10666666666666667,0.24771929824561403,0.3543859649122807,0.1943859649122807,0.23789473684210524,0.12350877192982457,277047.0,17.444131754288236,72.0,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.92,57.5,22.87,10.75,22.97,34.47,20.92,19.32,16.14,21.05
2011-07-01,6.25,Dalarna,1.045051194539249,0.034129692832764506,0.08737201365187713,0.07235494880546076,0.20750853242320821,0.09351535836177474,0.24300341296928327,0.17337883959044367,0.10170648464163823,0.1645051194539249,0.06552901023890785,277047.0,17.922229802163532,73.7,79.36827981360265,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.92,55.0,25.26,8.6,22.97,34.47,21.63,15.25,15.75,12.92
2011-10-01,6.79,Dalarna,1.303859649122807,0.04912280701754386,0.12631578947368421,0.057543859649122814,0.20210526315789473,0.08912280701754385,0.2912280701754386,0.28771929824561404,0.13894736842105262,0.2231578947368421,0.05964912280701755,277047.0,17.922229802163532,70.9,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.17,60.36,26.96,9.32,17.57,36.18,19.86,22.03,14.96,18.66
2012-01-01,7.95,Dalarna,1.4164285714285714,0.04142857142857143,0.10928571428571428,0.055714285714285716,0.23785714285714288,0.10285714285714286,0.315,0.16642857142857143,0.1957142857142857,0.3535714285714286,0.1,277047.0,17.922229802163532,70.2,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.89,67.14,30.72,12.19,32.88,44.37,24.47,13.56,18.9,16.75
2012-04-01,7.84,Dalarna,1.5211166785969934,0.047244094488188976,0.09162491052254833,0.06442376521116679,0.2297780959198282,0.07659269863994272,0.2705798138869005,0.37365783822476734,0.14889047959914103,0.33858267716535434,0.1152469577666428,276565.0,17.922229802163532,70.4,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.23,56.07,22.18,9.68,19.37,33.45,21.28,15.93,18.11,9.57
2012-07-01,6.25,Dalarna,1.0687757909215956,0.037138927097661624,0.050206327372764786,0.06946354883081154,0.18638239339752408,0.061210453920220086,0.20976616231086656,0.1856946354883081,0.10453920220082531,0.2627235213204952,0.06533700137551582,276565.0,18.305642434870645,73.0,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.38,58.57,27.99,9.32,23.42,37.88,19.5,24.75,14.17,13.4
2012-10-01,6.74,Dalarna,1.2043448744059746,0.06177868295994571,0.08418194161575021,0.06313645621181264,0.16225390359809916,0.05974202308214531,0.24711473183978283,0.21995926680244407,0.14731839782756287,0.3000678886625935,0.07671418873048204,276565.0,18.305642434870645,73.5,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26,68.93,25.6,7.89,24.32,39.25,24.11,19.66,12.6,11.96
2013-01-01,8.08,Dalarna,0.15308988764044945,0.037219101123595506,0.09269662921348315,0.054775280898876406,0.24929775280898878,0.09901685393258428,0.26053370786516855,0.15098314606741572,0.18609550561797752,0.41853932584269665,0.10112359550561799,276565.0,18.305642434870645,71.4,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7,72.86,30.38,6.45,15.77,40.27,28.01,24.41,15.75,13.88
2013-04-01,7.62,Dalarna,1.514747191011236,0.033707865168539325,0.07373595505617977,0.046348314606741575,0.21629213483146068,0.09480337078651685,0.21067415730337077,0.40028089887640445,0.15589887640449437,0.3939606741573034,0.10533707865168539,276555.0,18.305642434870645,71.8,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.36,66.07,26.28,11.47,20.72,37.2,27.66,24.75,24.41,17.22
2013-07-01,6.88,Dalarna,1.0986013986013987,0.033566433566433566,0.06433566433566433,0.03006993006993007,0.21118881118881117,0.06433566433566433,0.17412587412587413,0.1797202797202797,0.1181818181818182,0.3160839160839161,0.08391608391608392,276555.0,18.703693659489073,72.0,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26,65.36,34.13,9.68,17.57,47.1,23.76,23.73,14.17,13.4
2013-10-01,7.88,Dalarna,1.2099719101123596,0.04002808988764045,0.07935393258426966,0.04775280898876405,0.136938202247191,0.06530898876404495,0.11867977528089889,0.24227528089887643,0.14536516853932585,0.3946629213483146,0.0976123595505618,276555.0,18.703693659489073,71.4,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.04,63.57,29.35,8.96,14.86,39.93,25.18,16.27,18.9,11.0
2014-01-01,8.46,Dalarna,1.3736805066854327,0.057705840957072485,0.07318789584799437,0.05348346235045742,0.18578465869106262,0.09289232934553131,0.17733990147783252,0.1808585503166784,0.16819141449683322,0.5123152709359605,0.0872624912033779,276555.0,18.703693659489073,71.7,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26,69.29,30.38,8.6,18.47,51.19,28.72,30.51,19.69,17.7
2014-04-01,7.76,Dalarna,1.6554856743535988,0.06708595387840671,0.08874912648497554,0.04612159329140461,0.18448637316561844,0.06568832983927324,0.2012578616352201,0.46890286512928026,0.1418588399720475,0.4793850454227813,0.09154437456324249,277349.0,18.703693659489073,72.3,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33,65.36,25.26,8.6,22.97,49.49,21.28,27.12,20.08,13.4
2014-07-01,7.4,Dalarna,1.2320055904961567,0.04122990915443745,0.05520614954577219,0.0363382250174703,0.21733053808525507,0.07617051013277429,0.2508735150244584,0.21593291404612158,0.11809923130677849,0.3214535290006988,0.07197763801537387,277349.0,19.004936019239302,72.1,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45,66.79,25.6,8.96,12.16,47.44,24.11,18.31,11.42,17.7
2014-10-01,8.19,Dalarna,1.5785467128027684,0.04013840830449827,0.06366782006920416,0.047058823529411764,0.22214532871972317,0.09134948096885813,0.2394463667820069,0.32802768166089963,0.17923875432525951,0.4892733564013841,0.11557093425605537,277349.0,19.004936019239302,72.5,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45,67.86,25.6,6.81,19.82,37.54,24.47,26.44,16.54,22.01
2015-01-01,7.29,Dalarna,1.809626436781609,0.0653735632183908,0.08979885057471264,0.0603448275862069,0.2550287356321839,0.11278735632183907,0.2995689655172414,0.2514367816091954,0.21264367816091956,0.5955459770114943,0.1300287356321839,277349.0,19.004936019239302,70.5,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.64,79.64,30.38,5.38,26.13,43.0,26.6,29.49,23.62,22.97
2015-04-01,8.02,Dalarna,2.0021443888491786,0.060042887776983585,0.0929235167977127,0.0629020729092209,0.18227305218012874,0.10364546104360262,0.4360257326661903,0.5039313795568265,0.1708363116511795,0.41744102930664784,0.16511794138670485,278903.0,19.004936019239302,70.4,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.67,63.93,24.23,8.96,12.61,42.66,25.53,27.12,20.47,19.14
2015-07-01,6.01,Dalarna,0.9108500345542501,0.02902557014512785,0.042156185210780926,0.036627505183137524,0.09260539046302695,0.049758120248790595,0.25708362128541806,0.12370421561852109,0.0967519004837595,0.1776088458880442,0.0939875604699378,278903.0,19.29021918014507,72.8,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42,62.5,30.03,6.09,31.53,38.23,24.82,29.15,20.47,18.66
2015-10-01,5.72,Dalarna,1.2141342756183746,0.06996466431095406,0.08551236749116609,0.05583038869257951,0.08551236749116609,0.06289752650176678,0.2049469964664311,0.2643109540636042,0.17809187279151942,0.2876325088339223,0.10812720848056537,278903.0,19.29021918014507,70.6,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.79,56.07,33.79,6.81,13.51,29.35,25.89,34.58,18.5,18.66
2016-01-01,6.79,Dalarna,1.1335689045936397,0.04240282685512368,0.0607773851590106,0.059363957597173146,0.11872791519434629,0.07703180212014134,0.22968197879858657,0.20848056537102472,0.13568904593639575,0.29257950530035337,0.0657243816254417,278903.0,19.29021918014507,70.5,79.92759351301405,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.48,58.57,33.45,7.53,18.92,30.03,29.08,28.47,15.75,18.18
